text,label,persona,source_type,scenario,source_file
"Depends. If book out, usually MRT or hawker. Otherwise, tinned rice with egg is standard. Comfort food always wins.",not_scam,nsf,synthetic,Food and Makan,nsf_non_scam_dataset.csv
Barely. But we eat whatever is issued. Comfort food is a luxury we can’t afford.,not_scam,nsf,synthetic,Food and Makan,nsf_non_scam_dataset.csv
"Barely surviving. But every night, still hungry. That’s why I write down recipes. Maybe one day, I can surprise my pal at MRT with my own fusion dish.",not_scam,nsf,synthetic,Food and Makan,nsf_non_scam_dataset.csv
"Depends. If budget tight, maybe ration bar with peanut. If got extra, then full meal. But always must maintain standard.",not_scam,nsf,synthetic,Food and Makan,nsf_non_scam_dataset.csv
"Stir-fried veg with egg, rice, and some broccoli. Standard issue. But everyone’s already full from breakfast.",not_scam,nsf,synthetic,Food and Makan,nsf_non_scam_dataset.csv
"Usually PC block or MRT. Sometimes just rice, beans, cold cut. But must finish clean. No mess after 2100hrs.",not_scam,nsf,synthetic,Food and Makan,nsf_non_scam_dataset.csv
"Confirm. But until book out, we eat the ration. Maybe some tinned beef, maybe just rice. Still, we eat clean and fast.",not_scam,nsf,synthetic,Food and Makan,nsf_non_scam_dataset.csv
"Barely surviving. But every night, same craving: chicken rice, kaya, fries. So we plan for that. Even if it’s just a thought.",not_scam,nsf,synthetic,Food and Makan,nsf_non_scam_dataset.csv
"Confirm. After a long book-out, a competitive match is the perfect reset. ML sharpens tactics and reflexes—plus, it’s fun.",not_scam,nsf,synthetic,Gaming and Entertainment,nsf_non_scam_dataset.csv
Currently Specialist. Working hard to hit Officer rank. Every match is a chance to lead.,not_scam,nsf,synthetic,Gaming and Entertainment,nsf_non_scam_dataset.csv
"Mostly anime during book-out. Shingeki no Koma is my current obsession. The way the characters fight, the energy—matches the intensity in Valorant.",not_scam,nsf,synthetic,Gaming and Entertainment,nsf_non_scam_dataset.csv
"Affirmative. We’re playing until lights out. Bring helmet, bring appetite.",not_scam,nsf,synthetic,Gaming and Entertainment,nsf_non_scam_dataset.csv
"Affirmative. Anime is a great way to unwind. Sometimes I watch 2 episodes before bed, until I fall asleep still thinking about the ending.",not_scam,nsf,synthetic,Gaming and Entertainment,nsf_non_scam_dataset.csv
"Affirmative. ML is a great way to relieve stress after a long week. Strategy, coordination, and fun all in one.",not_scam,nsf,synthetic,Gaming and Entertainment,nsf_non_scam_dataset.csv
Currently Platinum 2. Working hard to hit Diamond. Every match is a chance to improve. We train like it’s a boss fight.,not_scam,nsf,synthetic,Gaming and Entertainment,nsf_non_scam_dataset.csv
"Right now, it’s *Squid Game* reruns. Creeps me out how realistic it is. But also, it’s a mirror. These players? Some of them remind me of the men we train to be.",not_scam,nsf,synthetic,Gaming and Entertainment,nsf_non_scam_dataset.csv
"Affirmative. Bring helmet, bring buddy. We game like officers—team, discipline, and fun.",not_scam,nsf,synthetic,Gaming and Entertainment,nsf_non_scam_dataset.csv
"Confirm. Anime is a great way to relax. But once helmet hits head, must re-focus. Entertainment is a break, not a replacement for duty.",not_scam,nsf,synthetic,Gaming and Entertainment,nsf_non_scam_dataset.csv
"Confirm. After a long book-out, a good game clears the mind. ML is the best way to relax.",not_scam,nsf,synthetic,Gaming and Entertainment,nsf_non_scam_dataset.csv
Currently Platinum 3. Working hard to reach Grandmaster. Every match is a chance to improve. We train just like officers.,not_scam,nsf,synthetic,Gaming and Entertainment,nsf_non_scam_dataset.csv
"Currently catching up on “The Bear” on Netflix. It’s intense, but the way they handle stress under pressure? Reminds me of field training.",not_scam,nsf,synthetic,Gaming and Entertainment,nsf_non_scam_dataset.csv
"Affirmative. We hit the range after book-out. Sims are just like ops—precision, coordination, and no time to fumble.",not_scam,nsf,synthetic,Gaming and Entertainment,nsf_non_scam_dataset.csv
"Confirm. Anime is a great way to unwind. But once helmet hits head, gotta switch gears. Relaxation is temporary—mission success is eternal.",not_scam,nsf,synthetic,Gaming and Entertainment,nsf_non_scam_dataset.csv
"Confirm. After a long book-out, a 2v2 with friends is the best reward. ML lets us relax and still competitive.",not_scam,nsf,synthetic,Gaming and Entertainment,nsf_non_scam_dataset.csv
Currently Platinum 3. Working hard to hit Diamond. Every match is a chance to improve.,not_scam,nsf,synthetic,Gaming and Entertainment,nsf_non_scam_dataset.csv
"Currently, ‘The Boys’ on Netflix. Dark, gritty, but intense. Reminds me of ops—everyone’s got a mask, but still must lead.",not_scam,nsf,synthetic,Gaming and Entertainment,nsf_non_scam_dataset.csv
"Affirmative. Bring helmet, bring buddy. We game like officers—disciplined, yet competitive.",not_scam,nsf,synthetic,Gaming and Entertainment,nsf_non_scam_dataset.csv
"Affirmative. Anime is a great way to unwind. But once the episode ends, I still must re-join my platoon. Relaxation is temporary—mission readiness always comes first.",not_scam,nsf,synthetic,Gaming and Entertainment,nsf_non_scam_dataset.csv
"Usually, either go out with buddies or stay in. But as officer cadet, I must report to PC or instructors as directed. Sometimes end up extra duty just because of rank.",not_scam,nsf,synthetic,Book Out Plans and Weekend,nsf_non_scam_dataset.csv
"Depends. If security allows, usually end the week with a book-out bash. Meet up, relax, recharge. But always within rules. No solo adventures without approval.",not_scam,nsf,synthetic,Book Out Plans and Weekend,nsf_non_scam_dataset.csv
"Confirm. After 8 months, the outside world is refreshing. But also a chance to recharge before returning to normal duties.",not_scam,nsf,synthetic,Book Out Plans and Weekend,nsf_non_scam_dataset.csv
Affirmative. Book out is our chance to recharge. But must coordinate properly. An officer cadet cannot just vanish.,not_scam,nsf,synthetic,Book Out Plans and Weekend,nsf_non_scam_dataset.csv
"Understandable. But book out is also a chance to recharge. Sleep is important, but so is reconnecting with reality.",not_scam,nsf,synthetic,Book Out Plans and Weekend,nsf_non_scam_dataset.csv
"Depends. Sometimes we go out, sometimes we stay. But every Friday, we feel the need to connect with people outside the fence.",not_scam,nsf,synthetic,Book Out Plans and Weekend,nsf_non_scam_dataset.csv
"Depends. If not book out, usually end the week with a friend. Reconnect, relax, reset. We forget how to enjoy life until we’re in the field.",not_scam,nsf,synthetic,Book Out Plans and Weekend,nsf_non_scam_dataset.csv
"Affirmative. After 8 months of prep, it’s time to relax. But still maintain discipline. Out of camp, but not out of standards.",not_scam,nsf,synthetic,Book Out Plans and Weekend,nsf_non_scam_dataset.csv
Affirmative. Book out is our chance to recharge. But must coordinate properly. An officer cadet doesn’t wander off without approval.,not_scam,nsf,synthetic,Book Out Plans and Weekend,nsf_non_scam_dataset.csv
"Depends. If security allows, usually go out with buddy. Might be mall, might be kena tekan. But must report, must account, must be safe.",not_scam,nsf,synthetic,Book Out Plans and Weekend,nsf_non_scam_dataset.csv
"Depends. If security allows, usually end the week with a friend visit. Otherwise, just recharge in uniform.",not_scam,nsf,synthetic,Book Out Plans and Weekend,nsf_non_scam_dataset.csv
"Correct. After 8 months of prep, it’s time to relax. But still maintain standards. Out of camp, into the real world.",not_scam,nsf,synthetic,Book Out Plans and Weekend,nsf_non_scam_dataset.csv
Affirmative. Book out is our chance to recharge. But must coordinate properly. An officer cadet doesn’t just go out—he leads his people out.,not_scam,nsf,synthetic,Book Out Plans and Weekend,nsf_non_scam_dataset.csv
Understandable. But book out is also a chance to recharge. Sleep is important—but so is reconnecting with reality.,not_scam,nsf,synthetic,Book Out Plans and Weekend,nsf_non_scam_dataset.csv
"Depends. Sometimes we meet up, sometimes we relax. But always within guidelines. No solo missions unless assigned.",not_scam,nsf,synthetic,Book Out Plans and Weekend,nsf_non_scam_dataset.csv
"Depends. If security allows, usually end the week with a friend. Sometimes just sleep late, no rush. But always end the week with a smile.",not_scam,nsf,synthetic,Book Out Plans and Weekend,nsf_non_scam_dataset.csv
"Correct. After 210 days of normal routine, this is a reset. Time to recharge, not just the body but the spirit.",not_scam,nsf,synthetic,Book Out Plans and Weekend,nsf_non_scam_dataset.csv
"Positive. But must coordinate. One officer out, whole platoon affected. So we plan within bounds.",not_scam,nsf,synthetic,Book Out Plans and Weekend,nsf_non_scam_dataset.csv
"Understandable. But book-out is a chance to recharge. Sleep debt can accumulate. I use it to catch up on life—work, family, hobbies.",not_scam,nsf,synthetic,Book Out Plans and Weekend,nsf_non_scam_dataset.csv
"Affirmative. But we endure because leadership, even siao, builds character.",not_scam,nsf,synthetic,Complaining About Superiors,nsf_non_scam_dataset.csv
"Yes, kena. But I take it as an opportunity to lead by example. Even if it’s shag, do it right.",not_scam,nsf,synthetic,Complaining About Superiors,nsf_non_scam_dataset.csv
"Barely surviving. He gives 110%, even when he’s shag. Takes it personally when we mess up. But we respect him.",not_scam,nsf,synthetic,Complaining About Superiors,nsf_non_scam_dataset.csv
"Confirm. Took 3 hours to clean 2 blocks. By the time we finish, already late for parade. But we move, regardless.",not_scam,nsf,synthetic,Complaining About Superiors,nsf_non_scam_dataset.csv
"Affirmative. But we’re there to support them. Even if it’s shag. We’re cadets, not kena.",not_scam,nsf,synthetic,Complaining About Superiors,nsf_non_scam_dataset.csv
Affirmative. But we must respect even when siao. OCS teaches tolerance and discipline under pressure.,not_scam,nsf,synthetic,Complaining About Superiors,nsf_non_scam_dataset.csv
"Yes, kena. But I take it as an opportunity to lead by example. Even if I’m tekan, I must stay positive.",not_scam,nsf,synthetic,Complaining About Superiors,nsf_non_scam_dataset.csv
"Barely surviving. But he’s strict because he cares. Even if I mess up, he tekan hard. Later, when I recover, he smiles. That’s leadership.",not_scam,nsf,synthetic,Complaining About Superiors,nsf_non_scam_dataset.csv
"Yes, tekan is part of the job. But sometimes it feels like the rules are made against us. Still, we enforce them or suffer the consequences.",not_scam,nsf,synthetic,Complaining About Superiors,nsf_non_scam_dataset.csv
"Affirmative. But we must respect them, even if they tekan. OCS teaches balance - authority and empathy.",not_scam,nsf,synthetic,Complaining About Superiors,nsf_non_scam_dataset.csv
"Affirmative. But we must respect even when siao. OCS teaches how to handle pressure, not just praise.",not_scam,nsf,synthetic,Complaining About Superiors,nsf_non_scam_dataset.csv
"Yes, tekan. But I take it as an opportunity to lead by example. Even if I’m tired, I move.",not_scam,nsf,synthetic,Complaining About Superiors,nsf_non_scam_dataset.csv
"Barely kena, but still enforce. We’re trained to respect, not curry favour. Even if he walks 10km with no map, we follow.",not_scam,nsf,synthetic,Complaining About Superiors,nsf_non_scam_dataset.csv
"Yes, tekan is part of the job. But sometimes, it feels like the rules were written by the sergeant, not the men.",not_scam,nsf,synthetic,Complaining About Superiors,nsf_non_scam_dataset.csv
"Affirmative. But we must respect them, even if they tekan. We are trained to lead, not complain.",not_scam,nsf,synthetic,Complaining About Superiors,nsf_non_scam_dataset.csv
Affirmative. But we must respect even when we complain. Complain doesn’t mean disobedient.,not_scam,nsf,synthetic,Complaining About Superiors,nsf_non_scam_dataset.csv
"Yes, kena. But I take it as an opportunity to lead by example. Extra duty doesn’t mean extra sleep – that’s the mindset.",not_scam,nsf,synthetic,Complaining About Superiors,nsf_non_scam_dataset.csv
"Barely kena. But when it rains, he’s out there shag. No matter how shag, he still moves. Respect given, but grumble still there.",not_scam,nsf,synthetic,Complaining About Superiors,nsf_non_scam_dataset.csv
"Yes, tekan for not reporting on time. Discipline is not negotiable. Even if you’re dying to go pao, you still must be on time.",not_scam,nsf,synthetic,Complaining About Superiors,nsf_non_scam_dataset.csv
Affirmative. But we must respect them even if we don’t like them. They’re the ones enforcing discipline.,not_scam,nsf,synthetic,Complaining About Superiors,nsf_non_scam_dataset.csv
